,Account,Tweet_text,timestamp,compound,positive,negative,neutral
150,CBS,The force is strong on the set of @bigbangtheory! #MayThe4thBeWithYou https://t.co/uYyXKtuVCM,2018-05-04 14:48:42,0.5562,0.264,0.0,0.736
151,CBS,RT @thegoodfight: The fight's not over yet. #TheGoodFight is renewed for Season 3. https://t.co/gUrDeA5KQP,2018-05-02 19:04:01,0.0,0.0,0.0,1.0
152,CBS,RT @TKOCBS: Both @hwventure and @janemun have been named Executive Producers and showrunners of #TKO: TOTAL KNOCK OUT! Learn more about the…,2018-05-01 23:10:50,0.0,0.0,0.0,1.0
153,CBS,"RT @StrangeAngel: Sex. Magick. Rocket Science. #StrangeAngel launches June 14, only on CBS All Access. https://t.co/I3sqWMASxl https://t.co…",2018-05-01 17:58:51,0.0,0.0,0.0,1.0
154,CBS,"Broadway's Biggest Night will honor the best in theatre on Sunday, June 10! Here are the nominees for the… https://t.co/tCiNaLGIvq",2018-05-01 15:16:28,0.8268,0.299,0.0,0.701
155,CBS,We congratulate all of our CBS #DaytimeEmmy Award winners! Check out the stars who joined @TheTalkCBS hosts to cele… https://t.co/JfUFINmYGH,2018-04-30 22:54:18,0.8777,0.373,0.0,0.627
156,CBS,RT @KevinJames: Getting the band back together @AdamSandler @chrisrock @MikeDelguidice1 @KevinCanWaitCBS #KevinCanWait https://t.co/Mo5EWck…,2018-04-30 13:28:01,0.0,0.0,0.0,1.0
157,CBS,See all of the stunning fashion looks from the @CBSDaytime stars on the #DaytimeEmmys red carpet:… https://t.co/iJN1ssGPvZ,2018-04-30 02:22:08,0.3818,0.14,0.0,0.86
158,CBS,The 45th annual #DaytimeEmmys are here! Congratulations to all of the wonderful @CBSDaytime stars and shows nominat… https://t.co/xZhDSYnxL6,2018-04-29 15:30:00,0.8356,0.33,0.0,0.67
159,CBS,These stars are going undercover for #CelebrityBoss! Find out more about Celebrity @undercover_cbs premiering May 1… https://t.co/Deyn76ADT9,2018-04-26 23:40:24,0.0,0.0,0.0,1.0
160,CBS,"New courage. New hope. New season. 

Season 3 of @CodeBlackCBS premieres TONIGHT at 10/9c on CBS! https://t.co/rR8xUCKlzI",2018-04-25 21:48:49,0.75,0.313,0.0,0.687
161,CBS,Celebrate #DNADay by letting your forensic flag fly and revisit some classic episodes of @CSI_CBS on CBS All Access… https://t.co/YCbHDK2r4b,2018-04-25 18:09:50,0.5719,0.163,0.0,0.837
162,CBS,"Get ready for big reveals, dramatic conclusions, and huge guest stars! Find out more about the 2017-2018 season fin… https://t.co/xcBChnjEvH",2018-04-25 16:55:33,0.6239,0.221,0.0,0.779
163,CBS,Who’s ready to see these moves? 🕺 Tune in to the @latelateshow’s Carpool Karaoke Primetime Special TONIGHT at 10/9c! https://t.co/gjrURqXaPN,2018-04-23 21:03:22,0.6696,0.224,0.0,0.776
164,CBS,"The 53rd #ACMawards turned into one big party when @KeithUrban and @juliamichaels performed their upbeat single ""Co… https://t.co/Q3Zj3EzuNs",2018-04-22 16:00:03,0.4019,0.137,0.0,0.863
165,CBS,A blind date was all it took. Learn more about Meghan Markle and her road to royalty from the people who know her b… https://t.co/fEAMUblPQ4,2018-04-20 22:00:01,-0.4019,0.0,0.105,0.895
166,CBS,RT @carrieunderwood: ICYMI! Watch Carrie’s performance of #CryPretty from the #ACMawards below! -TeamCU https://t.co/T9I3ko2xFu,2018-04-20 17:34:37,0.0,0.0,0.0,1.0
167,CBS,There's a new addition to the cast of the upcoming revival of Murphy Brown!  Learn more about Tyne Daly's character… https://t.co/ijSXSLyDaR,2018-04-19 20:00:00,0.0,0.0,0.0,1.0
168,CBS,"Country superstar @LukeBryanOnline delivers his moving anthem ""Most People Are Good"" at the 53rd #ACMawards:… https://t.co/GhhAsEDqmq",2018-04-19 19:00:02,0.4877,0.174,0.0,0.826
169,CBS,"Coming to CBS All Access June 14, #StrangeAngel is inspired by the real life story of Jack Parsons and explores the… https://t.co/IsPrXRNXye",2018-04-19 17:08:44,0.4939,0.132,0.0,0.868
170,CBS,When you realize there are TWO episodes of @CrimMinds_CBS tonight! 👏 Who’s ready for the double-episode season fina… https://t.co/CWVAHHeIGr,2018-04-18 21:00:01,0.4199,0.128,0.0,0.872
171,CBS,Giving you even more reasons to celebrate! 🎉 See which CBS series are back for another year: https://t.co/O2LI0eJXTA https://t.co/H436kL1jSK,2018-04-18 18:57:45,0.8539,0.355,0.0,0.645
172,CBS,"Watch country star @blakeshelton belt out his beautiful ballad ""I Lived It"" at the 53rd #AMCawards:… https://t.co/w0WRmpQ6fk",2018-04-18 17:00:03,0.5994,0.196,0.0,0.804
173,CBS,RT @joshgroban: I AM SO HAPPY I COULD CRY BUT ITS MIDNIGHT IN JAPAN SO I WILL SLEEP BUT ‼️‼️‼️‼️👫🏆🎭😭🔜 #TonyAwards2018 https://t.co/NLss47K6…,2018-04-18 15:14:39,0.0903,0.14,0.125,0.736
174,CBS,Broadway stars @SaraBareilles and @joshgroban will host @TheTonyAwards on June 10! Hear how these multi-talented ar… https://t.co/jy52FKd7t0,2018-04-18 15:10:34,0.0,0.0,0.0,1.0
175,CBS,Can you believe it’s been 11 years since @taylorswift13’s first-ever performance at the #ACMawards?! Look back at t… https://t.co/QHSPuJLLFb,2018-04-17 00:26:33,0.0,0.0,0.0,1.0
176,CBS,Waiting for the @ScorpionCBS season finale to start like… Tune in at 10/9c! https://t.co/peoDXtO707,2018-04-16 23:00:02,0.0,0.0,0.0,1.0
177,CBS,Cast your vote! #ACMawards https://t.co/57ZN5gr6Y1,2018-04-16 17:00:04,0.0,0.0,0.0,1.0
178,CBS,RT @CBSTweet: #CBSRatingsNews: #ACMawards Dominate on #CBS.  Over 12 million Total Viewers.  +11% year to year increase!  Biggest audience…,2018-04-16 16:02:49,0.2714,0.123,0.071,0.806
179,CBS,"In case you missed it, watch the entire #ACMawards now: https://t.co/P3pgMJE2oh https://t.co/OOG2R0Mb4J",2018-04-16 15:00:02,-0.296,0.0,0.167,0.833
180,CBS,Relive a night of all-star country music performances and epic wins at the #ACMawards. Stream the entire show:… https://t.co/iA3SMVIhpA,2018-04-16 06:11:41,0.5719,0.179,0.0,0.821
181,CBS,Multiple ACM Award Winners @KeithUrban and @carrieunderwood just added one more trophy to their collection with the… https://t.co/rMGCzOeJQK,2018-04-16 06:00:00,0.765,0.292,0.0,0.708
182,CBS,That's a wrap for the 53rd #ACMawards! 🎬 https://t.co/jM0HKud3d6,2018-04-16 05:55:00,0.0,0.0,0.0,1.0
183,CBS,"To all of tonight's nominees, we tip our hats to you! 🤠 #ACMawards https://t.co/eytEezfIgS",2018-04-16 05:30:00,0.0,0.0,0.0,1.0
184,CBS,Retweet if you think @carrieunderwood looks beautiful tonight! #ACMawards https://t.co/sqefiLBcXd,2018-04-16 05:00:00,0.636,0.318,0.0,0.682
185,CBS,"In case you missed any, here's a rundown of all the performers from Country Music's Party of the Year®:… https://t.co/KtRKXkUpmI",2018-04-16 05:00:00,0.128,0.123,0.1,0.776
186,CBS,The #ACMawards crowd was roaring for Vocal Event Of The Year winners @KeithUrban and @carrieunderwood! Here is the… https://t.co/rFB5f2lVo7,2018-04-16 03:56:42,0.5255,0.159,0.0,0.841
187,CBS,RT @AmberLee_RN: Anyone else crying from that @Jason_Aldean acceptance speech?! Wow! Congrats Jason! #vegasstrong #ACMawards,2018-04-16 03:06:10,0.8392,0.44,0.123,0.437
188,CBS,"Put your hands up for Entertainer of the Year, @Jason_Aldean! 🙌 #ACMawards https://t.co/QLFrrsyU8R",2018-04-16 03:02:50,0.4389,0.182,0.0,0.818
189,CBS,RT @min_d24: Love how @LukeBryanOnline was straight fan girling on @reba and @kelly_clarkson tonight on the #ACMawards! Y'all #killedit,2018-04-16 03:00:10,0.8268,0.352,0.0,0.648
190,CBS,"Was that ""A-sharp"" performance by @reba and @kelly_clarkson or what!? 🎼 #ACMawards https://t.co/19pDyrELqC",2018-04-16 02:58:55,0.0,0.0,0.0,1.0
191,CBS,The news keeps getting better and better. @ChrisStapleton deserves a standing ovation tonight! He wins again for Ma… https://t.co/6m7nZFwPyK,2018-04-16 02:57:41,0.8687,0.395,0.0,0.605
192,CBS,RT @MattBoveHS: Most People Are Good is such a powerful song #ACMawards @LukeBryanOnline,2018-04-16 02:35:58,0.7152,0.374,0.0,0.626
193,CBS,We have our #ACMawards Female Vocalist of the Year: @mirandalambert! 👏 https://t.co/Xu7WPuv1f2,2018-04-16 02:26:16,0.0,0.0,0.0,1.0
194,CBS,"Without this talented group of women, @mirandalambert @reba @MarenMorris @KelseaBallerini and @carrieunderwood, lif… https://t.co/Zwqh2PAdM1",2018-04-16 02:22:40,0.5106,0.202,0.0,0.798
195,CBS,RT @ElizabethGilbe3: @carrieunderwood never disappoints! What an amazing voice and beautiful soul! #ACMawards #girlcrush,2018-04-16 02:12:19,0.8877,0.488,0.0,0.512
196,CBS,RT @SarahJPrimo: I could listen to Dan and Shay all day  #ACMawards,2018-04-16 02:10:19,0.0,0.0,0.0,1.0
197,CBS,RT @MegsMouthful: @carrieunderwood Just WOW. Can’t wait to hear more of your new music! #ACMawards,2018-04-16 02:10:11,0.7027,0.256,0.0,0.744
198,CBS,Hugs for @CarrieUnderwood and @KeithUrban's big win for Vocal Event of the Year! #ACMawards https://t.co/nn2XJ6nCSi,2018-04-16 02:10:09,0.807,0.359,0.0,0.641
199,CBS,Always be yourself. Unless you can be @carrieunderwood. Then be Carrie Underwood! #ACMawards #CryPretty https://t.co/32n0QJ1FLD,2018-04-16 02:04:45,0.0,0.0,0.0,1.0
200,CNN,"President Trump's longtime personal attorney, Michael Cohen, says his loyalty is first to his family and country, n… https://t.co/5TG5ZWoSdP",2018-07-03 06:01:05,0.5423,0.163,0.0,0.837
201,CNN,The St. Louis Gateway Arch has just become more accessible than ever: https://t.co/FCDCHsBfMg https://t.co/yXC1RgsPdC,2018-07-03 05:46:00,0.0,0.0,0.0,1.0
202,CNN,A woman was yanked from a boat when a shark she was hand-feeding bit into her finger and hauled her into waters off… https://t.co/yibtH7L0K4,2018-07-03 05:31:00,0.0,0.0,0.0,1.0
203,CNN,How recycled plastic can be mixed with asphalt to build new roads https://t.co/afXxilIyNa https://t.co/rL2XGHHTUO,2018-07-03 05:16:00,0.0,0.0,0.0,1.0
204,CNN,"An anonymous shopper bought $1 million in Toys 'R' Us toys right before stores went out of business.

The toys' des… https://t.co/TUflglKBe0",2018-07-03 05:01:02,0.0,0.0,0.0,1.0
205,CNN,"This new glass observation deck just opened in China, but the 660-foot-high (202 meters) structure already has visi… https://t.co/DdNdFIOkbC",2018-07-03 04:46:00,0.0,0.0,0.0,1.0
206,CNN,Serena Williams wins first Wimbledon match as a mom https://t.co/uunq4CJzem https://t.co/YwhLQiD0W8,2018-07-03 04:34:49,0.5719,0.291,0.0,0.709
207,CNN,"The city of Cleveland has written a letter to LeBron James, thanking him for what he gave to the community during h… https://t.co/0n5mDedwe9",2018-07-03 04:23:05,0.0,0.0,0.0,1.0
208,CNN,A planet-hunting instrument has captured the first confirmed image of a newborn planet that's still forming in our… https://t.co/47n1mtMN0F,2018-07-03 04:16:00,0.0,0.0,0.0,1.0
209,CNN,"If you use a plastic straw or plastic utensils in Seattle now, get ready to pay. Violators will be subject to a $25… https://t.co/P1EyODzYY7",2018-07-03 04:01:03,-0.2023,0.097,0.167,0.736
210,CNN,A 7-year-old girl was reunited with her mom after nearly two months in immigration detention. The mom's message to… https://t.co/lFAy9w2n8C,2018-07-03 04:00:00,-0.3612,0.0,0.122,0.878
211,CNN,Monkeys given human embryonic stem cells following heart attacks regained some of the pumping ability their hearts… https://t.co/TIFxjunsCb,2018-07-03 03:46:06,-0.1531,0.108,0.137,0.755
212,CNN,"A declining number of people in the US say they are proud to be an American, with less than three-quarters saying t… https://t.co/qgco20uF0U",2018-07-03 03:31:03,0.5267,0.18,0.0,0.82
213,CNN,President Donald Trump plans to meet one-on-one with Russian President Vladimir Putin at the start of their July 16… https://t.co/voNLUS0SGI,2018-07-03 03:16:06,0.0,0.0,0.0,1.0
214,CNN,"A mass brawl erupted in a basketball match between Australia and the Philippines, resulting in 13 players being eje… https://t.co/X77UgP01DS",2018-07-03 03:01:02,0.0,0.0,0.0,1.0
215,CNN,All new cars sold in the United States will cost more — to build and probably to buy — if the Trump administration… https://t.co/AjMYPnvslG,2018-07-03 02:46:03,0.4215,0.118,0.0,0.882
216,CNN,"Facebook says it will notify 800,000 people about a bug that temporarily unblocked people https://t.co/cOKwEt8GwB https://t.co/JDmmvVEJvE",2018-07-03 02:31:10,0.0,0.0,0.0,1.0
217,CNN,West Point has appointed Lt. Gen. Darryl A. Williams as the first African-American superintendent in the military a… https://t.co/TTDtZvqUPv,2018-07-03 02:21:07,0.0,0.0,0.0,1.0
218,CNN,These Democrats want to abolish ICE https://t.co/veOtsrqmCh https://t.co/RbBtNq16fe,2018-07-03 02:16:04,0.0772,0.157,0.0,0.843
219,CNN,"RT @CuomoPrimeTime: ""We need to be about abolishing the Trump administration at the ballot box starting this year."" @NinaTurner on whether…",2018-07-03 02:08:12,0.0,0.0,0.0,1.0
220,CNN,"A man was arrested after heckling speakers and waving a handgun at a ""Families Belong Together"" immigration rally i… https://t.co/i8FuSM8Fdz",2018-07-03 02:08:03,-0.4767,0.0,0.162,0.838
221,CNN,RT @AC360: President Donald Trump interviewed four candidates for the next Supreme Court nominee to replace retiring Justice Anthony Kenned…,2018-07-03 02:08:02,0.7906,0.28,0.0,0.72
222,CNN,Former US Secretary of State Madeleine Albright says she doesn't believe President Trump is a fascist but called hi… https://t.co/tHh7sWY2aB,2018-07-03 02:01:06,-0.3182,0.0,0.113,0.887
223,CNN,Canada and China have slapped the US with retaliatory tariffs in response to President Trump's tariffs and the resu… https://t.co/xskGdvoOdI,2018-07-03 01:57:13,0.0,0.0,0.0,1.0
224,CNN,"At a pride parade in the Philippines, participants held banners saying they want to apologize for ""the ways that we… https://t.co/uUZMtm5rrs",2018-07-03 01:51:02,0.4767,0.231,0.0,0.769
225,CNN,Reinventing the thobe: Traditional Arab menswear gets a style upgrade https://t.co/4qQaR502vq via @CNNStyle https://t.co/WMYt2cY5Dx,2018-07-03 01:41:07,0.0,0.0,0.0,1.0
226,CNN,"RT @AC360: ""Cave diving is an incredibly dangerous activity for people who are very experienced doing it, and you're looking at taking peop…",2018-07-03 01:39:02,-0.4754,0.051,0.132,0.817
227,CNN,Here's a look at the cave where the youth soccer team is trapped https://t.co/QpUaYvzGgE https://t.co/LFaKIKuB4S,2018-07-03 01:38:40,-0.5267,0.0,0.207,0.793
228,CNN,"RT @CuomoPrimeTime: “Its a tough one, Chris… I certainly would have done it.” 

Trump ally Anthony Scaramucci says he’s not sure why the Wh…",2018-07-03 01:31:35,-0.016,0.097,0.139,0.764
229,CNN,"Starbucks needs to do much more to eliminate racial bias from its stores, according to a report compiled by two civ… https://t.co/zifAtzt0Yb",2018-07-03 01:31:06,-0.1027,0.0,0.065,0.935
230,CNN,"Canadian PM Justin Trudeau has responded to allegations that he groped a female reporter 18 years ago, saying, ""I d… https://t.co/reZubQbCT7",2018-07-03 01:26:42,0.0,0.0,0.0,1.0
231,CNN,The official White House Twitter account targeted Democratic senators over their recent statements about US Immigra… https://t.co/fwfHz76lhI,2018-07-03 01:21:06,0.0,0.0,0.0,1.0
232,CNN,The UNESCO-listed religion that worships women https://t.co/TSgNQQqWb2 via @CNNTravel https://t.co/qxNiHZbRsO,2018-07-03 01:11:08,0.34,0.211,0.0,0.789
233,CNN,Michael Cohen may no longer be on Trump's side | By Caroline Polisi via @CNNOpinion https://t.co/p0z3CY98Wq https://t.co/j0MpB5qRLE,2018-07-03 01:01:05,-0.296,0.0,0.128,0.872
234,CNN,An EPA whistleblower tells CNN Scott Pruitt directed his staff to scrub his official calendar to hide meetings… https://t.co/tBCR4kWCvP,2018-07-03 00:56:50,-0.1779,0.0,0.086,0.914
235,CNN,"Some 10.6 million people were enrolled in Obamacare in February, up 3% from the same time a year earlier, according… https://t.co/NIWVTKl1UA",2018-07-03 00:51:04,0.0,0.0,0.0,1.0
236,CNN,"RT @AC360: Michael Cohen says his loyalty is first to family and country, not Trump https://t.co/68TvrNC4TE 

CNN's John Berman: ""Is he say…",2018-07-03 00:44:09,0.5423,0.143,0.0,0.857
237,CNN,"Democratic leaders, there's an elephant in the room | By Bakari Sellers via @CNNOpinion https://t.co/oCgOKvcDNk https://t.co/5BGOncXakB",2018-07-03 00:41:06,0.0,0.0,0.0,1.0
238,CNN,This 3-year-old cancer survivor was a flower girl in her bone marrow donor's wedding https://t.co/TDI62C3MZL https://t.co/GnpQxvbRk5,2018-07-03 00:36:00,-0.4404,0.126,0.221,0.653
239,CNN,"RT @OutFrontCNN: ""Right now there's only one justice on the court ... who has said explicitly he wants to overturn Roe,"" says Leonard Leo,…",2018-07-03 00:35:00,0.5267,0.129,0.0,0.871
240,CNN,"""Stay in the country and let's look for solutions to support you."" The first lady of Honduras discouraged citizens… https://t.co/Pn9iEzRgfd",2018-07-03 00:31:12,0.1779,0.183,0.112,0.705
241,CNN,The highest ranking Catholic official to be convicted of covering up sex abuse has been spared prison and sentenced… https://t.co/5p8VzBAmN6,2018-07-03 00:31:05,-0.8176,0.0,0.294,0.706
242,CNN,South Korea has lowered its maximum working hours from 68 hours a week to 52 hours https://t.co/LXafgEbZTr https://t.co/QB8G1en4iF,2018-07-03 00:26:03,-0.128,0.0,0.086,0.914
243,CNN,"Confirmation of Trump's Supreme Court pick could be shaped by Russia and Roe | By Joan Biskupic, CNN legal analyst… https://t.co/SZF04k5cWP",2018-07-03 00:21:10,0.6249,0.221,0.0,0.779
244,CNN,President Trump sent letters to NATO allies demanding that they increase their defense spending and threatening to… https://t.co/1tMQxxwxfy,2018-07-03 00:19:04,-0.3612,0.165,0.229,0.606
245,CNN,The GOP has a 2018 passion problem | Analysis by @CillizzaCNN https://t.co/BTo39T6LD6 https://t.co/XQhqOzb0M7,2018-07-03 00:16:05,0.0772,0.204,0.184,0.612
246,CNN,President Trump says he has interviewed and met with four potential Supreme Court justice nominees… https://t.co/Kn32EOulcv,2018-07-03 00:13:25,0.7906,0.333,0.0,0.667
247,CNN,President Trump is firming up his shortlist of contenders for Supreme Court nominee as aides say he is pushing to p… https://t.co/bd2yhzzrpJ,2018-07-03 00:11:04,0.5574,0.146,0.0,0.854
248,CNN,"A mass brawl erupted in a basketball match between Australia and the Philippines, resulting in 13 players being eje… https://t.co/77IZshoJfw",2018-07-03 00:06:46,0.0,0.0,0.0,1.0
249,CNN,"RT @CNNSitRoom: ""One of the things that they have to teach the boys how to do is how to dive ... that might be the only way out,"" says CNN'…",2018-07-03 00:02:51,0.0,0.0,0.0,1.0
250,CNN,Democratic congressional nominee Alexandria Ocasio-Cortez had a message for a critic who incorrectly attacked her b… https://t.co/aYAdgp25kf,2018-07-03 00:01:07,-0.6249,0.0,0.282,0.718
251,CNN,Rescuers have found all 12 boys and their soccer coach alive in a cave in Thailand after the team went missing 9 da… https://t.co/5DVyztOugV,2018-07-02 23:58:27,0.1027,0.105,0.089,0.806
252,CNN,Portland State University police shot and killed a man who was trying to break up a fight outside a sports bar earl… https://t.co/4IjLT4GjrI,2018-07-02 23:56:05,-0.7964,0.0,0.283,0.717
253,CNN,"RT @OutFrontCNN: ""The President's policy isn't going to work because his assumptions are 100% wrong."" - Gordon Chang, author of ""Nuclear Sh…",2018-07-02 23:56:02,0.0,0.0,0.0,1.0
254,CNN,Get ready for a new era of Mexico-US relations. Voters overwhelmingly chose Andres Manuel Lopez Obrador as Mexico's… https://t.co/wZzVZWZhgk,2018-07-02 23:55:38,0.25,0.125,0.075,0.8
255,CNN,"RT @OutFrontCNN: “Loyalty [to Trump] was yesterday,” says @AprilDRyan. Today Michael Cohen “is making it clear who he’s standing for. Himse…",2018-07-02 23:53:09,0.3818,0.115,0.0,0.885
